iter	MultiClass
1512	0.6549726221
1513	0.6549459847
1514	0.6549281662
1515	0.6549010159
1516	0.6548810906
1517	0.6548584709
1518	0.6548381842
1519	0.6548195912
1520	0.6547924176
1521	0.6547812052
1522	0.654767568
1523	0.6547528725
1524	0.6547321274
1525	0.6547130806
1526	0.6547033104
1527	0.6546892208
1528	0.6546682422
1529	0.6546546944
1530	0.6546343746
1531	0.6546183964
1532	0.6545948917
1533	0.6545748935
1534	0.654548995
1535	0.6545287088
1536	0.6545084569
1537	0.654492406
1538	0.6544759981
1539	0.6544539466
1540	0.6544337681
1541	0.654414199
1542	0.6543973749
1543	0.6543814106
1544	0.6543609775
1545	0.6543444663
1546	0.6543181217
1547	0.6542980185
1548	0.6542795605
1549	0.6542555821
1550	0.6542387301
1551	0.6542124675
1552	0.6541880519
1553	0.6541610856
1554	0.6541458709
1555	0.6541284206
1556	0.6540978932
1557	0.6540757793
1558	0.6540531817
1559	0.6540271292
1560	0.6540094713
1561	0.6539923355
1562	0.6539725488
1563	0.6539537851
1564	0.6539279263
1565	0.6539090206
1566	0.6538933094
1567	0.6538671321
1568	0.6538423701
1569	0.6538214357
1570	0.6538047073
1571	0.6537846917
1572	0.653770554
1573	0.6537537087
1574	0.6537253872
1575	0.6537095651
1576	0.6536964755
1577	0.6536767913
1578	0.6536575433
1579	0.6536425584
1580	0.6536245841
1581	0.6536042719
1582	0.653587263
1583	0.6535713946
1584	0.6535505346
1585	0.6535311234
1586	0.6535184775
1587	0.6534996967
1588	0.6534833844
1589	0.6534675098
1590	0.6534498123
1591	0.6534348616
1592	0.6534195251
1593	0.6534025569
1594	0.6533775931
1595	0.653361284
1596	0.6533412075
1597	0.6533197838
1598	0.6533005175
1599	0.653277103
1600	0.6532565944
1601	0.653242588
1602	0.6532173491
1603	0.6531968095
1604	0.6531708953
1605	0.6531562679
1606	0.6531404945
1607	0.6531218658
1608	0.6531062515
1609	0.6530917123
1610	0.6530705883
1611	0.6530448051
1612	0.6530233413
1613	0.6530044049
1614	0.652992294
1615	0.6529800101
1616	0.6529579612
1617	0.6529431724
1618	0.6529272971
1619	0.6529113436
1620	0.6528877166
1621	0.6528752035
1622	0.6528548162
1623	0.6528387531
1624	0.6528137521
1625	0.6527912427
1626	0.6527689784
1627	0.6527595251
1628	0.6527373222
1629	0.652717523
1630	0.652697894
1631	0.6526800097
1632	0.6526588237
1633	0.6526386199
1634	0.6526186922
1635	0.6526041761
1636	0.6525876363
1637	0.6525628143
1638	0.6525459247
1639	0.6525299673
1640	0.6525062907
1641	0.6524765329
1642	0.6524552296
1643	0.6524408111
1644	0.652424146
1645	0.6524110942
1646	0.6523867012
1647	0.65236381
1648	0.6523413784
1649	0.652324051
1650	0.6523080609
1651	0.6522948048
1652	0.6522751616
1653	0.6522519907
1654	0.6522314178
1655	0.6522183477
1656	0.6522047841
1657	0.6521837671
1658	0.6521729611
1659	0.6521520773
1660	0.6521354649
1661	0.6521183058
1662	0.6520992503
1663	0.6520805188
1664	0.6520653575
1665	0.6520460127
1666	0.652032045
1667	0.6520144191
1668	0.6520003929
1669	0.6519791917
1670	0.651964359
1671	0.6519478486
1672	0.6519228135
1673	0.6519086963
1674	0.6518852829
1675	0.6518664474
1676	0.6518473979
1677	0.6518322938
1678	0.6518119909
1679	0.6517820538
1680	0.651761295
1681	0.6517349503
1682	0.6517101523
1683	0.6516912758
1684	0.6516733514
1685	0.6516620025
1686	0.6516404726
1687	0.6516289802
1688	0.6516141188
1689	0.6516033492
1690	0.6515805961
1691	0.651566749
1692	0.6515510417
1693	0.6515356416
1694	0.65152049
1695	0.651500228
1696	0.6514774961
1697	0.6514612672
1698	0.6514437375
1699	0.6514249326
1700	0.6514042466
1701	0.6513901007
1702	0.6513752432
1703	0.6513585102
1704	0.6513406573
1705	0.6513149477
1706	0.6512979529
1707	0.651279756
1708	0.6512670261
1709	0.6512492267
1710	0.6512300114
1711	0.6512088974
1712	0.6512002404
1713	0.6511805671
1714	0.65116489
1715	0.651141457
1716	0.6511252763
1717	0.6511080515
1718	0.6510872914
1719	0.6510685615
1720	0.6510479919
1721	0.6510279235
1722	0.6510043289
1723	0.6509915428
1724	0.6509714968
1725	0.6509558629
1726	0.6509359838
1727	0.650923603
1728	0.6509120025
1729	0.6508910498
1730	0.6508751139
1731	0.6508550193
1732	0.6508326529
1733	0.6508172745
1734	0.6507981249
1735	0.6507778517
1736	0.6507591112
1737	0.6507389353
1738	0.6507228793
1739	0.650705815
1740	0.6506868946
1741	0.6506665712
1742	0.6506509539
1743	0.6506247029
1744	0.6505977727
1745	0.6505787808
1746	0.6505559119
1747	0.6505355465
1748	0.6505196003
1749	0.6505008557
1750	0.6504749122
1751	0.6504586498
1752	0.650442503
1753	0.6504245505
1754	0.6503990278
1755	0.6503865328
1756	0.6503765464
1757	0.6503588478
1758	0.6503407957
1759	0.650327819
1760	0.6503062993
1761	0.6502847479
1762	0.6502668996
1763	0.6502386107
1764	0.6502177357
1765	0.6502042444
1766	0.6501862851
1767	0.6501653921
1768	0.6501454212
1769	0.6501275505
1770	0.6501063535
1771	0.6500921956
1772	0.6500770496
1773	0.6500607567
1774	0.650043232
1775	0.6500279522
1776	0.6500092934
1777	0.6499914633
1778	0.6499712147
1779	0.6499589377
1780	0.6499371892
1781	0.6499232485
1782	0.6499014569
1783	0.6498836316
1784	0.6498643244
1785	0.649844812
1786	0.6498243847
1787	0.6498102955
1788	0.6497868616
1789	0.6497727921
1790	0.6497536965
1791	0.6497328965
1792	0.6497172916
1793	0.6496997051
1794	0.649680788
1795	0.6496629377
1796	0.6496478088
1797	0.6496318062
1798	0.6496123658
1799	0.6496032329
1800	0.6495833237
1801	0.6495631606
1802	0.6495504974
1803	0.6495377216
1804	0.649515346
1805	0.6494982584
1806	0.6494755348
1807	0.6494499484
1808	0.6494318083
1809	0.6494096199
1810	0.6493955566
1811	0.6493771801
1812	0.6493593052
1813	0.6493414204
1814	0.6493243189
1815	0.6493048763
1816	0.6492900509
1817	0.649272343
1818	0.6492507635
1819	0.6492313708
1820	0.6492104637
1821	0.6491924055
1822	0.6491728409
1823	0.6491545089
1824	0.6491370525
1825	0.6491223354
1826	0.6491045948
1827	0.6490886912
1828	0.649069322
1829	0.649048515
1830	0.649032621
1831	0.6490124132
1832	0.6489898294
1833	0.6489698385
1834	0.6489537333
1835	0.6489370816
1836	0.6489232017
1837	0.6489024211
1838	0.6488815641
1839	0.6488529042
1840	0.6488296691
1841	0.6488117546
1842	0.6487888953
1843	0.6487714499
1844	0.6487588839
1845	0.648737014
1846	0.6487184255
1847	0.6487018903
1848	0.6486930021
1849	0.6486777267
1850	0.6486582711
1851	0.6486306223
1852	0.6486043982
1853	0.6485901039
1854	0.6485751642
1855	0.648555391
1856	0.6485388271
1857	0.6485245641
1858	0.6485040746
1859	0.6484817735
1860	0.6484588447
1861	0.648447071
1862	0.6484270785
1863	0.6484027118
1864	0.6483868261
1865	0.6483650222
1866	0.6483538319
1867	0.6483411583
1868	0.6483186351
1869	0.6483030344
1870	0.6482818148
1871	0.6482639594
1872	0.6482435033
1873	0.6482254988
1874	0.6481990999
1875	0.6481745275
1876	0.648156194
1877	0.648136044
1878	0.6481201476
1879	0.648096131
1880	0.6480836778
1881	0.6480573667
1882	0.6480345379
1883	0.6480239674
1884	0.6479932081
1885	0.6479746207
1886	0.6479561952
1887	0.6479371852
1888	0.6479226239
1889	0.6479070383
1890	0.6478934887
1891	0.6478842428
1892	0.6478591985
1893	0.647844829
1894	0.6478288877
1895	0.6478137815
1896	0.6477926164
1897	0.6477802876
1898	0.6477674078
1899	0.6477542965
1900	0.6477311963
1901	0.6477006105
1902	0.6476809634
1903	0.6476648542
1904	0.647648618
1905	0.6476323307
1906	0.647618041
1907	0.6476065846
1908	0.6475789668
1909	0.6475630798
1910	0.6475408918
1911	0.647523995
1912	0.6475100634
1913	0.6474846262
1914	0.647473764
1915	0.64745911
1916	0.6474400304
1917	0.6474247689
1918	0.6474043058
1919	0.6473911927
1920	0.6473721141
1921	0.6473539516
1922	0.6473359661
1923	0.6473248021
1924	0.6473099458
1925	0.6472847831
1926	0.6472723137
1927	0.6472494396
1928	0.6472343488
1929	0.6472156487
1930	0.6472015851
1931	0.6471839475
1932	0.647168427
1933	0.6471445346
1934	0.647131969
1935	0.6471072745
1936	0.6470766971
1937	0.6470633809
1938	0.647044895
1939	0.6470228554
1940	0.6470087417
1941	0.6469921451
1942	0.6469793849
1943	0.6469589818
1944	0.6469429303
1945	0.6469303544
1946	0.646913184
1947	0.6468941763
1948	0.6468718211
1949	0.6468523204
1950	0.6468407071
1951	0.6468216552
1952	0.6468011696
1953	0.6467845676
1954	0.6467657276
1955	0.6467481373
1956	0.6467308123
1957	0.646705653
1958	0.646693509
1959	0.6466719753
1960	0.6466528224
1961	0.6466276187
1962	0.6466129983
1963	0.6465986834
1964	0.6465848587
1965	0.6465720538
1966	0.6465511389
1967	0.6465318703
1968	0.646513579
1969	0.6464963427
1970	0.6464745633
1971	0.6464523399
1972	0.6464374863
1973	0.6464242076
1974	0.6464003747
1975	0.6463798517
1976	0.6463602908
1977	0.6463476746
1978	0.6463329725
1979	0.6463220972
1980	0.6463031058
1981	0.6462901386
1982	0.6462784044
1983	0.6462622542
1984	0.6462372655
1985	0.6462178971
1986	0.6461980453
1987	0.646176416
1988	0.6461578833
1989	0.6461413657
1990	0.6461243101
1991	0.6460982274
1992	0.6460811545
1993	0.6460615131
1994	0.6460487333
1995	0.6460359432
1996	0.6460166959
1997	0.645989669
1998	0.645978093
1999	0.6459637057
2000	0.6459434408
2001	0.6459334142
2002	0.6459148425
2003	0.6459043525
2004	0.6458865887
2005	0.6458695399
2006	0.6458481761
2007	0.6458265231
2008	0.6458130899
2009	0.6457949078
2010	0.6457728369
2011	0.6457618237
2012	0.6457385358
2013	0.6457247681
2014	0.6457037685
2015	0.645677361
2016	0.6456636879
2017	0.645641111
2018	0.6456159001
2019	0.6455949095
2020	0.6455835688
2021	0.6455643272
2022	0.6455451463
2023	0.645526894
2024	0.6455106144
2025	0.6454921029
2026	0.6454655659
2027	0.6454457152
2028	0.6454240082
2029	0.6454037551
2030	0.6453895763
2031	0.6453746581
2032	0.6453589108
2033	0.6453383187
2034	0.6453217057
2035	0.6453059537
2036	0.6452872439
2037	0.6452687872
2038	0.6452516182
2039	0.6452377567
2040	0.6452215467
2041	0.645201
2042	0.6451845435
2043	0.6451680095
2044	0.6451484988
2045	0.6451349926
2046	0.645117366
2047	0.6450990203
2048	0.6450794989
2049	0.6450543425
2050	0.6450348623
2051	0.6450184118
2052	0.6449949683
2053	0.6449684715
2054	0.6449524314
2055	0.6449282627
2056	0.6449171864
2057	0.6449003271
2058	0.6448836401
2059	0.6448658139
2060	0.644845983
2061	0.6448304755
2062	0.6448111721
2063	0.644796219
2064	0.6447736505
2065	0.6447565616
2066	0.6447370801
2067	0.6447092708
2068	0.6446924147
2069	0.6446792469
2070	0.6446641284
2071	0.6446543256
2072	0.6446370861
2073	0.6446238088
2074	0.6446098309
2075	0.6445979297
2076	0.6445861439
2077	0.6445687371
2078	0.6445554837
2079	0.6445326825
2080	0.644520034
2081	0.6445012845
2082	0.6444932585
2083	0.644475412
2084	0.6444522624
2085	0.6444401493
2086	0.644423744
2087	0.6444085371
2088	0.6443908114
2089	0.6443745294
2090	0.6443515182
2091	0.6443415327
2092	0.6443242296
2093	0.6443113773
2094	0.644289712
2095	0.6442746478
2096	0.6442510382
2097	0.6442368438
2098	0.6442186102
2099	0.6442082641
2100	0.6441952454
2101	0.6441845581
2102	0.6441670398
2103	0.6441489779
2104	0.6441260357
2105	0.6441094243
2106	0.6440919467
2107	0.6440712279
2108	0.6440548418
2109	0.6440414409
2110	0.6440123277
2111	0.6439893609
2112	0.6439751391
2113	0.6439526434
2114	0.6439327297
2115	0.6439085846
2116	0.6438808798
2117	0.6438593077
2118	0.6438408274
2119	0.6438210395
2120	0.6437960649
2121	0.6437680329
2122	0.6437497354
2123	0.6437302721
2124	0.6437098804
2125	0.6436943637
2126	0.6436781266
2127	0.6436566607
2128	0.6436328313
2129	0.6436187283
2130	0.6436048358
2131	0.6435918806
2132	0.6435789243
2133	0.6435627769
2134	0.6435431795
2135	0.6435245277
2136	0.643512773
2137	0.6434997904
2138	0.6434778833
2139	0.6434565806
2140	0.6434415383
2141	0.6434273188
2142	0.6434030913
2143	0.6433783769
2144	0.6433600823
2145	0.6433458703
2146	0.6433268683
2147	0.6433085605
2148	0.6432956197
2149	0.6432751782
2150	0.6432563386
2151	0.643237598
2152	0.6432194499
2153	0.6432057361
2154	0.643183562
2155	0.6431667051
2156	0.6431473595
2157	0.6431326939
2158	0.6431162318
2159	0.6430994558
2160	0.6430760636
2161	0.64305276
2162	0.6430381774
2163	0.6430200442
2164	0.6430026315
2165	0.6429839936
2166	0.6429669107
2167	0.6429425639
2168	0.6429302422
2169	0.6429145829
2170	0.6428966331
2171	0.6428783246
2172	0.6428641817
2173	0.6428512414
2174	0.6428265536
2175	0.642818147
2176	0.6428060169
2177	0.642788786
2178	0.6427705715
2179	0.6427481124
2180	0.6427266927
2181	0.6427130077
2182	0.6427010388
2183	0.642686241
2184	0.6426647716
2185	0.642644289
2186	0.6426297197
2187	0.6426109744
2188	0.6425970019
2189	0.6425722339
2190	0.6425554559
2191	0.6425407893
2192	0.6425257571
2193	0.6425137836
2194	0.64249293
2195	0.6424766888
2196	0.6424611041
2197	0.6424492301
2198	0.6424340729
2199	0.6424153088
2200	0.6423979062
2201	0.6423731478
2202	0.6423558624
2203	0.6423369653
2204	0.6423224963
2205	0.6423103293
2206	0.642293498
2207	0.6422757643
2208	0.6422632225
2209	0.6422407516
2210	0.6422234918
2211	0.6422093214
2212	0.6421971651
2213	0.642174535
2214	0.6421596484
2215	0.6421428782
2216	0.6421269439
2217	0.642107013
2218	0.6420860638
2219	0.6420690866
2220	0.642055965
2221	0.6420395098
2222	0.6420244234
2223	0.6420000387
2224	0.6419838255
2225	0.64196553
2226	0.6419487658
2227	0.6419224075
2228	0.6419021015
2229	0.6418815906
2230	0.6418642636
2231	0.6418438501
2232	0.6418283787
2233	0.6418083661
2234	0.6417922731
2235	0.6417780404
2236	0.6417598001
2237	0.6417490143
2238	0.6417361674
2239	0.6417240051
2240	0.6417005519
2241	0.6416817878
2242	0.6416658204
2243	0.6416519218
2244	0.6416395033
2245	0.6416238828
2246	0.6416126312
2247	0.6415971771
2248	0.6415753093
2249	0.641559807
2250	0.6415440216
2251	0.641531644
2252	0.6415190931
2253	0.641492998
2254	0.6414775477
2255	0.6414619495
2256	0.6414454001
2257	0.6414269082
2258	0.6414074685
2259	0.6413846847
2260	0.6413730425
2261	0.6413531509
2262	0.6413379728
2263	0.6413243206
2264	0.6413049261
2265	0.6412897113
2266	0.6412743139
2267	0.6412567154
2268	0.6412391936
2269	0.6412171991
2270	0.6412037796
2271	0.6411907597
2272	0.6411745534
2273	0.6411609848
2274	0.6411449922
2275	0.6411305422
2276	0.6411114294
2277	0.6410992877
2278	0.641087626
2279	0.6410667844
2280	0.6410454549
2281	0.6410317999
2282	0.6410164056
2283	0.641001452
2284	0.6409902131
2285	0.6409721925
2286	0.6409587791
2287	0.6409410934
2288	0.6409278821
2289	0.6409043431
2290	0.6408866224
2291	0.6408710758
2292	0.6408582055
2293	0.6408455912
2294	0.6408315316
2295	0.6408216941
2296	0.6408116997
2297	0.6407927732
2298	0.6407755485
2299	0.6407628611
2300	0.6407454678
2301	0.6407224483
2302	0.6406997513
2303	0.640677295
2304	0.6406543192
2305	0.640640285
2306	0.6406293196
2307	0.6406168599
2308	0.6405970275
2309	0.6405805932
2310	0.6405618021
2311	0.640536298
2312	0.6405207232
2313	0.6405055349
2314	0.6404851159
2315	0.6404696439
2316	0.6404482834
2317	0.6404332438
2318	0.64041737
2319	0.6404039771
2320	0.6403885216
2321	0.6403748673
2322	0.6403571101
2323	0.640337104
2324	0.6403254902
2325	0.6403073403
2326	0.6402880113
2327	0.6402620133
2328	0.6402406676
2329	0.6402227569
2330	0.6402034943
2331	0.6401801517
2332	0.6401666592
2333	0.6401511449
2334	0.6401324734
2335	0.6401218533
2336	0.6401057327
2337	0.640084755
2338	0.6400638481
2339	0.640051504
2340	0.6400354395
2341	0.6400092139
2342	0.6399908934
2343	0.6399703012
2344	0.6399495479
2345	0.6399333614
2346	0.6399073756
2347	0.6398880887
2348	0.6398656205
2349	0.6398470757
2350	0.6398303157
2351	0.6398139637
2352	0.6397947282
2353	0.6397792725
2354	0.639761427
2355	0.6397421822
2356	0.6397275862
2357	0.6397075938
2358	0.6396902977
2359	0.6396718877
2360	0.6396568762
2361	0.6396394807
2362	0.6396141212
2363	0.6395983726
2364	0.6395793119
2365	0.6395633436
2366	0.6395473295
2367	0.6395253406
2368	0.6395085117
2369	0.6394842864
2370	0.6394697937
2371	0.6394517332
2372	0.6394278933
2373	0.6394059188
2374	0.6393872896
2375	0.639365569
2376	0.6393514827
2377	0.6393330397
2378	0.6393150951
2379	0.6392996388
2380	0.6392860416
2381	0.6392730845
2382	0.6392546638
2383	0.6392346288
2384	0.6392145621
2385	0.6391959937
2386	0.6391787463
2387	0.6391690481
2388	0.6391590746
2389	0.6391366813
2390	0.6391157186
2391	0.6390989892
2392	0.6390787646
2393	0.6390646343
2394	0.6390494196
2395	0.6390288169
2396	0.6390126633
2397	0.6389940387
2398	0.638980714
2399	0.6389676752
2400	0.6389427154
2401	0.6389303783
2402	0.6389169211
2403	0.6388982465
2404	0.6388831375
2405	0.6388635929
2406	0.6388436161
2407	0.6388283992
2408	0.6388067698
2409	0.6387924919
2410	0.6387757042
2411	0.6387514741
2412	0.6387282241
2413	0.6387070435
2414	0.6386909093
2415	0.6386786049
2416	0.6386640843
2417	0.6386402533
2418	0.6386262465
2419	0.6386058024
2420	0.6385935407
2421	0.6385779412
2422	0.6385559758
2423	0.6385395697
2424	0.6385203213
2425	0.6385045467
2426	0.6384904039
2427	0.6384714075
2428	0.6384548313
2429	0.6384331083
2430	0.6384212955
2431	0.6384034507
2432	0.6383926424
2433	0.6383752145
2434	0.6383639474
2435	0.6383449087
2436	0.6383263961
2437	0.6383034786
2438	0.6382921047
2439	0.6382659227
2440	0.6382519957
2441	0.6382363063
2442	0.6382135061
2443	0.6381998632
2444	0.6381775808
2445	0.6381607023
2446	0.6381471434
2447	0.6381189684
2448	0.6381034421
2449	0.6380874488
2450	0.6380765775
2451	0.6380565732
2452	0.6380428652
2453	0.6380265327
2454	0.6380140331
2455	0.6379917844
2456	0.6379734339
2457	0.6379591357
2458	0.6379386401
2459	0.6379275739
2460	0.6379177125
2461	0.637901315
2462	0.6378885071
2463	0.6378619255
2464	0.6378479107
2465	0.6378309721
2466	0.6378208784
2467	0.6377998688
2468	0.6377794354
2469	0.6377585217
2470	0.6377418105
2471	0.6377293851
2472	0.6377115972
2473	0.6376950446
2474	0.6376752382
2475	0.6376533874
2476	0.6376352231
2477	0.6376235581
2478	0.6376107529
2479	0.6375931763
2480	0.6375739456
2481	0.6375593885
2482	0.6375439419
2483	0.6375214637
2484	0.6375071012
2485	0.637490192
2486	0.6374647654
2487	0.6374504182
2488	0.6374322728
2489	0.6374150396
2490	0.6374013652
2491	0.6373868736
2492	0.6373742104
2493	0.6373600217
2494	0.637340385
2495	0.6373212945
2496	0.6372994779
2497	0.6372807513
2498	0.6372642374
2499	0.6372449004
2500	0.6372254216
2501	0.6372127503
2502	0.6371994356
2503	0.6371817637
2504	0.6371640012
2505	0.6371498366
2506	0.6371335122
2507	0.6371181503
2508	0.6370990114
2509	0.6370864861
2510	0.6370710695
2511	0.6370538982
2512	0.6370352235
2513	0.6370180263
2514	0.6370044375
2515	0.6369896581
2516	0.6369746854
2517	0.6369514157
2518	0.636934758
2519	0.6369211714
2520	0.6369066295
2521	0.6368922543
2522	0.6368745241
2523	0.6368579236
2524	0.6368448768
2525	0.6368301475
2526	0.6368137098
2527	0.6367883076
2528	0.6367738205
2529	0.6367561053
2530	0.6367400163
2531	0.6367243056
2532	0.6367016308
2533	0.6366867348
2534	0.6366662071
2535	0.636644527
2536	0.6366280132
2537	0.6366156908
2538	0.6366046639
2539	0.6365893592
2540	0.6365739592
2541	0.636558551
2542	0.6365448407
2543	0.636532243
2544	0.636516514
2545	0.6365014904
2546	0.6364845466
2547	0.6364659335
2548	0.6364434646
2549	0.6364294426
2550	0.6364164418
2551	0.6364023183
2552	0.6363777454
2553	0.6363616507
2554	0.6363462198
2555	0.6363296208
2556	0.6363141869
2557	0.6363023022
2558	0.6362895641
2559	0.636276075
2560	0.6362559049
2561	0.6362393511
2562	0.6362302387
2563	0.6362123417
2564	0.6361956954
2565	0.6361757034
2566	0.6361531778
2567	0.6361320072
2568	0.6361209645
2569	0.6361045747
2570	0.6360870366
2571	0.6360698862
2572	0.6360537145
2573	0.6360313827
2574	0.6360227294
2575	0.6360010696
2576	0.635989526
2577	0.6359789177
2578	0.6359632343
2579	0.6359434392
2580	0.6359268803
2581	0.6359081107
2582	0.6358835903
2583	0.6358595213
2584	0.6358406632
2585	0.6358254458
2586	0.6358154178
2587	0.6358023249
2588	0.6357873752
2589	0.635776033
2590	0.6357617876
2591	0.6357442439
2592	0.6357304022
2593	0.6357098264
2594	0.6356902329
2595	0.6356732787
2596	0.6356577477
2597	0.6356475634
2598	0.6356293277
2599	0.6356174765
2600	0.6356030002
2601	0.6355873375
2602	0.6355693857
2603	0.6355545611
2604	0.6355332764
2605	0.6355189395
2606	0.6355011634
2607	0.6354820576
2608	0.6354693183
2609	0.6354602844
2610	0.6354483456
2611	0.6354320366
2612	0.6354188475
2613	0.6354034396
2614	0.6353883901
2615	0.6353685881
2616	0.6353504704
2617	0.635334829
2618	0.6353185424
2619	0.6353019632
2620	0.6352885664
2621	0.6352757519
2622	0.6352629603
2623	0.6352492664
2624	0.6352366173
2625	0.6352121142
2626	0.6351888743
2627	0.635163547
2628	0.6351485737
2629	0.6351311219
2630	0.6351153247
2631	0.6351015119
2632	0.635086739
2633	0.6350689835
2634	0.6350463957
2635	0.6350385499
2636	0.6350248166
2637	0.6350000908
2638	0.6349847961
2639	0.6349640455
2640	0.6349477229
2641	0.6349330022
2642	0.6349165639
2643	0.6349080615
2644	0.6348900216
2645	0.6348802119
2646	0.6348625878
2647	0.6348454082
2648	0.6348291505
2649	0.6348149402
2650	0.6347965063
2651	0.6347802941
2652	0.6347660978
2653	0.6347511527
2654	0.6347318275
2655	0.6347151161
2656	0.6347017653
2657	0.6346801099
2658	0.6346628959
2659	0.6346431081
2660	0.6346261126
2661	0.6346051374
2662	0.6345961836
2663	0.6345788472
2664	0.6345641904
2665	0.634551842
2666	0.6345374286
2667	0.6345232068
2668	0.6345017584
2669	0.6344877996
2670	0.6344640727
2671	0.6344487111
2672	0.6344298555
2673	0.634412418
2674	0.6343995237
2675	0.6343866389
2676	0.6343682987
2677	0.6343498071
2678	0.6343333892
2679	0.6343229219
2680	0.6343099491
2681	0.6342948339
2682	0.6342745922
2683	0.6342636619
2684	0.6342461674
2685	0.6342276934
2686	0.6342152788
2687	0.6341995319
2688	0.6341824798
2689	0.634166497
2690	0.6341531233
2691	0.6341358473
2692	0.634118269
2693	0.6340999853
2694	0.6340835971
2695	0.6340673793
2696	0.6340538819
2697	0.6340361023
2698	0.6340240437
2699	0.6340072784
2700	0.6339895915
2701	0.6339780334
2702	0.6339661639
2703	0.6339452873
2704	0.633927538
2705	0.6339095701
2706	0.6338985298
2707	0.6338827825
2708	0.633862938
2709	0.6338482659
2710	0.6338384434
2711	0.633827638
2712	0.6338138388
2713	0.6337948737
2714	0.6337796953
2715	0.6337621028
2716	0.6337470833
2717	0.633734927
2718	0.6337169899
2719	0.6336989733
2720	0.6336836637
2721	0.6336694797
2722	0.6336523675
2723	0.6336354997
2724	0.6336214464
2725	0.6336011321
2726	0.6335889686
2727	0.6335775909
2728	0.6335622184
2729	0.6335537723
2730	0.6335322628
2731	0.6335159523
2732	0.6335002584
2733	0.6334873311
2734	0.6334683741
2735	0.6334530746
2736	0.6334321053
2737	0.6334220772
2738	0.6334101519
2739	0.6333913421
2740	0.6333737525
2741	0.6333606578
2742	0.6333439323
2743	0.6333298878
2744	0.6333092084
2745	0.6332908945
2746	0.6332719981
2747	0.6332576891
2748	0.6332344797
2749	0.633216155
2750	0.6332000947
2751	0.6331876095
2752	0.633168198
2753	0.6331569086
2754	0.6331398339
2755	0.6331202966
2756	0.6331051653
2757	0.6330949136
2758	0.6330816859
2759	0.6330639182
2760	0.633045531
2761	0.633030392
2762	0.6330154437
2763	0.6329957359
2764	0.6329806423
2765	0.6329661911
2766	0.6329420203
2767	0.6329230639
2768	0.6329059156
2769	0.63289421
2770	0.632876722
2771	0.6328647672
2772	0.6328456933
2773	0.632833638
2774	0.632821585
2775	0.6328058686
2776	0.632786671
2777	0.6327742579
2778	0.632762611
2779	0.6327437592
2780	0.6327253747
2781	0.6327106209
2782	0.6326965089
2783	0.6326786579
2784	0.6326676209
2785	0.6326500322
2786	0.6326400178
2787	0.6326250235
2788	0.6326060658
2789	0.6325938482
2790	0.6325728618
2791	0.6325558561
2792	0.6325392562
2793	0.6325160776
2794	0.6325009805
2795	0.6324827584
2796	0.6324630071
2797	0.632443248
2798	0.632430338
2799	0.6324144759
2800	0.6324038205
2801	0.6323876779
2802	0.6323699481
2803	0.6323523714
2804	0.6323386733
2805	0.6323222744
2806	0.6323048776
2807	0.6322900893
2808	0.6322769176
2809	0.6322587415
2810	0.6322407533
2811	0.6322268959
2812	0.6322107802
2813	0.6321994901
2814	0.632176012
2815	0.6321588332
2816	0.6321431784
2817	0.6321337802
2818	0.6321122469
2819	0.6320932905
2820	0.6320765784
2821	0.6320639182
2822	0.6320479967
2823	0.632025559
2824	0.6320119302
2825	0.6319945956
2826	0.631973467
2827	0.6319612566
2828	0.6319401335
2829	0.6319285816
2830	0.6319153171
2831	0.6319006865
2832	0.6318865561
2833	0.6318731819
2834	0.6318580763
2835	0.6318484058
2836	0.6318361928
2837	0.6318263194
2838	0.6318094941
2839	0.631790843
2840	0.6317773657
2841	0.6317599175
2842	0.6317389191
2843	0.6317185211
2844	0.6317038441
2845	0.6316897904
2846	0.6316729144
2847	0.6316529803
2848	0.631634557
2849	0.6316187069
2850	0.6316021669
2851	0.6315918645
2852	0.6315758452
2853	0.6315555212
2854	0.6315432222
2855	0.6315313721
2856	0.6315108392
2857	0.631491752
2858	0.6314768587
2859	0.6314575449
2860	0.6314406998
2861	0.6314183078
2862	0.6314039347
2863	0.6313818021
2864	0.6313648026
2865	0.6313514117
2866	0.6313302437
2867	0.6313180891
2868	0.6313017418
2869	0.6312835918
2870	0.6312674488
2871	0.6312534583
2872	0.6312396323
2873	0.6312142336
2874	0.6312053514
2875	0.6311903989
2876	0.6311732099
2877	0.6311561348
2878	0.6311402399
2879	0.6311240872
2880	0.631114723
2881	0.6311006382
2882	0.631079933
2883	0.6310630118
2884	0.6310496233
2885	0.6310272267
2886	0.6310157865
2887	0.6310008501
2888	0.6309817551
2889	0.6309657922
2890	0.6309522682
2891	0.6309400599
2892	0.630928555
2893	0.6309085363
2894	0.6308946681
2895	0.6308673072
2896	0.6308542675
2897	0.630839865
2898	0.6308186197
2899	0.6308095084
2900	0.6307967111
2901	0.6307793786
2902	0.6307666986
2903	0.6307513717
2904	0.6307397463
2905	0.6307156824
2906	0.6306983214
2907	0.6306811122
2908	0.6306659354
2909	0.6306507225
2910	0.6306404367
2911	0.6306264022
2912	0.6306097382
2913	0.6305944411
2914	0.6305727759
2915	0.6305573211
2916	0.6305373835
2917	0.6305285532
2918	0.6305103236
2919	0.6304900844
2920	0.6304809335
2921	0.6304706848
2922	0.6304538716
2923	0.6304407815
2924	0.6304245701
